,permno,mthcaldt,ticker,shrout,mthprc
24454,62834,1990-11-30,EC,44780.0,18.125
24455,62834,1990-12-31,EC,44639.0,18.875
24456,62834,1991-01-31,EC,44639.0,19.375
24457,62834,1991-02-28,EC,44639.0,23.875
24458,62834,1991-03-28,EC,44639.0,25.0
24459,62834,1991-04-30,EC,44639.0,26.625
24460,62834,1991-05-31,EC,44639.0,28.25
24461,62834,1991-06-28,EC,45062.0,29.625
24462,62834,1991-07-31,EC,45062.0,30.75
24463,62834,1991-08-30,EC,45062.0,32.875
24464,62834,1991-09-30,EC,44897.0,33.5
24465,62834,1991-10-31,EC,44897.0,31.5
24466,62834,1991-11-29,EC,44897.0,29.5
24467,62834,1991-12-31,EC,44969.0,32.5
24468,62834,1992-01-31,EC,44969.0,33.0
24469,62834,1992-02-28,EC,44969.0,36.625
24470,62834,1992-03-31,EC,44969.0,36.875
24471,62834,1992-04-30,EC,44969.0,37.375
24472,62834,1992-05-29,EC,44969.0,36.75
24473,62834,1992-06-30,EC,44835.0,40.5
24474,62834,1992-07-31,EC,44835.0,43.125
24475,62834,1992-08-31,EC,44835.0,42.625
24476,62834,1992-09-30,EC,67546.0,30.75
24477,62834,1992-10-30,EC,67546.0,32.375
24478,62834,1992-11-30,EC,67546.0,35.125
24479,62834,1992-12-31,EC,67102.0,34.375
24480,62834,1993-01-29,EC,67102.0,38.25
24481,62834,1993-02-26,EC,67102.0,43.5
24482,62834,1993-03-31,EC,65720.0,42.875
24483,62834,1993-04-30,EC,65720.0,33.75
24484,62834,1993-05-28,EC,65720.0,36.0
24485,62834,1993-06-30,EC,65685.0,37.5
24486,62834,1993-07-30,EC,65685.0,39.25
24487,62834,1993-08-31,EC,65685.0,41.0
24488,62834,1993-09-30,EC,95941.0,26.375
24489,62834,1993-10-29,EC,95941.0,27.5
24490,62834,1993-11-30,EC,95941.0,24.0
24491,62834,1993-12-31,EC,96078.0,24.375
24492,62834,1994-01-31,EC,96078.0,26.25
24493,62834,1994-02-28,EC,96078.0,27.5
24494,62834,1994-03-31,EC,96078.0,27.75
24495,62834,1994-04-29,EC,95946.0,26.0
24496,62834,1994-05-31,EC,95946.0,26.875
24497,62834,1994-06-30,EC,95946.0,25.25
24498,62834,1994-07-29,EC,96608.0,24.5
24499,62834,1994-08-31,EC,96608.0,26.875
24500,62834,1994-09-30,EC,95842.0,26.875
24501,62834,1994-10-31,EC,95842.0,23.5
24502,62834,1994-11-30,EC,95232.0,22.0
24503,62834,1994-12-30,EC,95232.0,22.125
24504,62834,1995-01-31,EC,95232.0,24.875
24505,62834,1995-02-28,EC,95232.0,26.375
24506,62834,1995-03-31,EC,95232.0,29.625
24507,62834,1995-04-28,EC,95098.0,38.375
24508,62834,1995-05-31,EC,95098.0,41.75
24509,62834,1995-06-30,EC,95495.0,42.875
24510,62834,1995-07-31,EC,143243.0,30.375
24511,62834,1995-08-31,EC,143243.0,28.375
24512,62834,1995-09-29,EC,144131.0,25.375
24513,62834,1995-10-31,EC,144131.0,24.875
24514,62834,1995-11-30,EC,144051.0,23.375
24515,62834,1995-12-29,EC,144051.0,21.75
24516,62834,1996-01-31,EC,144051.0,23.125
24517,62834,1996-02-29,EC,144051.0,20.375
24518,62834,1996-03-29,EC,143700.0,23.375
24519,62834,1996-04-30,EC,143716.0,25.125
24520,62834,1996-05-31,EC,143716.0,24.5
24521,62834,1996-06-28,EC,143716.0,23.0
24522,62834,1996-07-31,EC,143718.0,20.5
24523,62834,1996-08-30,EC,143873.0,20.375
24524,62834,1996-09-30,EC,143873.0,23.0
24525,62834,1996-10-31,EC,143873.0,18.25
24526,62834,1996-11-29,EC,143873.0,19.5
24527,62834,1996-12-31,EC,143851.0,19.125
24528,62834,1997-01-31,EC,143851.0,19.875
24529,62834,1997-02-28,EC,143851.0,22.125
24530,62834,1997-03-31,EC,143851.0,21.0
24531,62834,1997-04-30,EC,147295.0,21.0
24532,62834,1997-05-30,EC,147295.0,21.625
24533,62834,1997-06-30,EC,144216.0,20.9375
24534,62834,1997-07-31,EC,144216.0,21.5
24535,62834,1997-08-29,EC,144309.0,20.875
24536,62834,1997-09-30,EC,144309.0,21.5625
24537,62834,1997-10-31,EC,144309.0,17.375
24538,62834,1997-11-28,EC,144309.0,17.8125
24539,62834,1997-12-31,EC,144466.0,17.375
24540,62834,1998-01-30,EC,144466.0,16.5625
24541,62834,1998-02-27,EC,144466.0,18.125
24542,62834,1998-03-31,EC,144466.0,19.0
24543,62834,1998-04-30,EC,144605.0,21.125
24544,62834,1998-05-29,EC,144549.0,20.8125
24545,62834,1998-06-30,EC,144549.0,20.25
24546,62834,1998-07-31,EC,144549.0,20.875
24547,62834,1998-08-31,EC,144508.0,18.375
24548,62834,1998-09-30,EC,144508.0,17.6875
24549,62834,1998-10-30,EC,144508.0,21.0
24550,62834,1998-11-30,EC,143249.0,19.3125
24551,62834,1998-12-31,EC,143249.0,19.5
24552,62834,1999-01-29,EC,143249.0,19.5625
24553,62834,1999-02-26,EC,143249.0,17.8125
24554,62834,1999-03-31,EC,143603.0,16.9375
24555,62834,1999-04-30,EC,143603.0,19.1875
24556,62834,1999-05-28,EC,143644.0,20.25
24557,62834,1999-06-30,EC,143644.0,22.625
24558,62834,1999-07-30,EC,143644.0,22.3125
24559,62834,1999-08-31,EC,125902.0,19.9375
24560,62834,1999-09-30,EC,125902.0,18.25
24561,62834,1999-10-29,EC,125902.0,17.625
24562,62834,1999-11-30,EC,125902.0,16.8125
24563,62834,1999-12-31,EC,125839.0,18.875
24564,62834,2000-01-31,EC,125839.0,15.9375
24565,62834,2000-02-29,EC,125839.0,13.625
24566,62834,2000-03-31,EC,125591.0,15.125
24567,62834,2000-04-28,EC,125591.0,17.5625
24568,62834,2000-05-31,EC,127616.0,17.5625
24569,62834,2000-06-30,EC,127616.0,17.0625
24570,62834,2000-07-31,EC,127616.0,18.0625
24571,62834,2000-08-31,EC,127699.0,18.75
24572,62834,2000-09-29,EC,127699.0,16.25
24573,62834,2000-10-31,EC,127699.0,20.875
24574,62834,2000-11-30,EC,127780.0,19.6875
24575,62834,2000-12-29,EC,127780.0,20.375
24576,62834,2001-01-31,EC,127780.0,22.55
24577,62834,2001-02-28,EC,127780.0,23.93
24578,62834,2001-03-30,EC,127780.0,25.86
24579,62834,2001-04-30,EC,129969.0,25.71
24580,62834,2001-05-31,EC,130759.0,27.76
24581,62834,2001-06-29,EC,130759.0,25.79
24582,62834,2001-07-31,EC,130759.0,26.05
24583,62834,2001-08-31,EC,131224.0,26.13
24584,62834,2001-09-28,EC,131224.0,23.1
24585,62834,2001-10-31,EC,131224.0,26.18
24586,62834,2001-11-30,EC,129796.0,27.95
24587,62834,2001-12-31,EC,129796.0,27.68
24588,62834,2002-01-31,EC,129796.0,27.86
24589,62834,2002-02-28,EC,129796.0,28.77
24590,62834,2002-03-28,EC,129915.0,31.03
24591,62834,2002-04-30,EC,129915.0,30.42
24592,62834,2002-05-31,EC,129577.0,31.12
24593,62834,2002-06-28,EC,129577.0,28.32
24594,62834,2002-07-31,EC,129577.0,25.0
24595,62834,2002-08-30,EC,128627.0,26.16
24596,62834,2002-09-30,EC,128627.0,23.83
24597,62834,2002-10-31,EC,128627.0,22.15
24598,62834,2002-11-29,EC,127786.0,24.24
24599,62834,2002-12-31,EC,127786.0,22.35
24600,62834,2003-01-31,EC,127786.0,20.71
24601,62834,2003-02-28,EC,127786.0,20.75
24602,62834,2003-03-31,EC,127345.0,21.42
24603,62834,2003-04-30,EC,127345.0,24.55
24604,62834,2003-05-30,EC,125932.0,25.15
24605,62834,2003-06-30,EC,125932.0,24.77
24606,62834,2003-07-31,EC,125932.0,26.28
24607,62834,2003-08-29,EC,125932.0,28.07
24608,62834,2003-09-30,EC,125932.0,27.67
24609,62834,2003-10-31,EC,125581.0,28.58
24610,62834,2003-11-28,EC,125457.0,29.82
24611,62834,2003-12-31,EC,125457.0,29.95
24612,62834,2004-01-30,EC,125457.0,28.37
24613,62834,2004-02-27,EC,125457.0,29.02
24614,62834,2004-03-31,EC,124547.0,29.89
24615,62834,2004-04-30,EC,124272.0,29.04
24616,62834,2004-05-28,EC,124268.0,30.27
24617,62834,2004-06-30,EC,124268.0,32.31
24618,62834,2004-07-30,EC,124268.0,29.4
24619,62834,2004-08-31,EC,124379.0,28.27
24620,62834,2004-09-30,EC,124379.0,28.35
24621,62834,2004-10-29,EC,122470.0,28.3
24622,62834,2004-11-30,EC,122302.0,29.89
24623,62834,2004-12-31,EC,122302.0,30.67
24624,62834,2005-01-31,EC,122302.0,30.05
24625,62834,2005-02-28,EC,122302.0,30.25
24626,62834,2005-03-31,EC,122184.0,30.03
24627,62834,2005-04-29,EC,121964.0,30.63
24628,62834,2005-05-31,EC,120624.0,29.4
24629,62834,2005-06-30,EC,120624.0,28.55
24630,62834,2005-07-29,EC,120112.0,28.69
24631,62834,2005-08-31,EC,120130.0,28.45
24632,62834,2005-09-30,EC,120130.0,27.91
24633,62834,2005-10-31,EC,119884.0,27.2
24634,62834,2005-11-30,EC,119907.0,29.5
24635,62834,2005-12-30,EC,119907.0,30.15
24636,62834,2006-01-31,EC,119907.0,40.3
24637,62834,2006-02-28,EC,122381.0,39.75
24638,62834,2006-03-31,EC,123759.0,39.61
24639,62834,2006-04-28,EC,123963.0,38.41
24640,62834,2006-05-31,EC,124080.0,38.93
24641,62834,2006-06-30,EC,,38.98
24642,62834,1988-01-29,EC,44983.0,20.375
24643,62834,1988-02-29,EC,44983.0,20.125
24644,62834,1988-03-31,EC,44983.0,19.5
24645,62834,1988-04-29,EC,44983.0,20.125
24646,62834,1988-05-31,EC,44983.0,19.0
24647,62834,1988-06-30,EC,44622.0,19.875
24648,62834,1988-07-29,EC,44622.0,18.375
24649,62834,1988-08-31,EC,44622.0,17.125
24650,62834,1988-09-30,EC,44945.0,19.375
24651,62834,1988-10-31,EC,44945.0,19.25
24652,62834,1988-11-30,EC,44945.0,18.25
24653,62834,1988-12-30,EC,44755.0,17.25
24654,62834,1989-01-31,EC,44755.0,18.25
24655,62834,1989-02-28,EC,44755.0,21.25
24656,62834,1989-03-31,EC,44755.0,21.125
24657,62834,1989-04-28,EC,44755.0,21.125
24658,62834,1989-05-31,EC,44755.0,20.5
24659,62834,1989-06-30,EC,44718.0,20.875
24660,62834,1989-07-31,EC,44718.0,21.125
24661,62834,1989-08-31,EC,44718.0,22.25
24662,62834,1989-09-29,EC,44718.0,23.5
24663,62834,1989-10-31,EC,44718.0,20.875
24664,62834,1989-11-30,EC,44718.0,21.125
24665,62834,1989-12-29,EC,44718.0,19.25
24666,62834,1990-01-31,EC,44718.0,21.0
24667,62834,1990-02-28,EC,44718.0,18.75
24668,62834,1990-03-30,EC,44718.0,18.0
24669,62834,1990-04-30,EC,44718.0,18.0
24670,62834,1990-05-31,EC,44718.0,20.625
24671,62834,1990-06-29,EC,44780.0,22.375
24672,62834,1990-07-31,EC,44780.0,21.875
24673,62834,1990-08-31,EC,44780.0,19.0
24674,62834,1990-09-28,EC,44780.0,20.625
24675,62834,1990-10-31,EC,44780.0,18.375
24676,62834,1990-11-30,EC,44780.0,18.125
24677,62834,1990-12-31,EC,44639.0,18.875
24678,62834,1991-01-31,EC,44639.0,19.375
24679,62834,1991-02-28,EC,44639.0,23.875
24680,62834,1991-03-28,EC,44639.0,25.0
24681,62834,1991-04-30,EC,44639.0,26.625
24682,62834,1991-05-31,EC,44639.0,28.25
24683,62834,1991-06-28,EC,45062.0,29.625
24684,62834,1991-07-31,EC,45062.0,30.75
24685,62834,1991-08-30,EC,45062.0,32.875
24686,62834,1991-09-30,EC,44897.0,33.5
24687,62834,1991-10-31,EC,44897.0,31.5
24688,62834,1991-11-29,EC,44897.0,29.5
24689,62834,1991-12-31,EC,44969.0,32.5
24690,62834,1992-01-31,EC,44969.0,33.0
24691,62834,1992-02-28,EC,44969.0,36.625
24692,62834,1992-03-31,EC,44969.0,36.875
24693,62834,1992-04-30,EC,44969.0,37.375
24694,62834,1992-05-29,EC,44969.0,36.75
24695,62834,1992-06-30,EC,44835.0,40.5
24696,62834,1992-07-31,EC,44835.0,43.125
24697,62834,1992-08-31,EC,44835.0,42.625
24698,62834,1992-09-30,EC,67546.0,30.75
24699,62834,1992-10-30,EC,67546.0,32.375
24700,62834,1992-11-30,EC,67546.0,35.125
24701,62834,1992-12-31,EC,67102.0,34.375
24702,62834,1993-01-29,EC,67102.0,38.25
24703,62834,1993-02-26,EC,67102.0,43.5
24704,62834,1993-03-31,EC,65720.0,42.875
24705,62834,1993-04-30,EC,65720.0,33.75
24706,62834,1993-05-28,EC,65720.0,36.0
24707,62834,1993-06-30,EC,65685.0,37.5
24708,62834,1993-07-30,EC,65685.0,39.25
24709,62834,1993-08-31,EC,65685.0,41.0
24710,62834,1993-09-30,EC,95941.0,26.375
24711,62834,1993-10-29,EC,95941.0,27.5
24712,62834,1993-11-30,EC,95941.0,24.0
24713,62834,1993-12-31,EC,96078.0,24.375
24714,62834,1994-01-31,EC,96078.0,26.25
24715,62834,1994-02-28,EC,96078.0,27.5
24716,62834,1994-03-31,EC,96078.0,27.75
24717,62834,1994-04-29,EC,95946.0,26.0
24718,62834,1994-05-31,EC,95946.0,26.875
24719,62834,1994-06-30,EC,95946.0,25.25
24720,62834,1994-07-29,EC,96608.0,24.5
24721,62834,1994-08-31,EC,96608.0,26.875
24722,62834,1994-09-30,EC,95842.0,26.875
24723,62834,1994-10-31,EC,95842.0,23.5
24724,62834,1994-11-30,EC,95232.0,22.0
24725,62834,1994-12-30,EC,95232.0,22.125
24726,62834,1995-01-31,EC,95232.0,24.875
24727,62834,1995-02-28,EC,95232.0,26.375
24728,62834,1995-03-31,EC,95232.0,29.625
24729,62834,1995-04-28,EC,95098.0,38.375
24730,62834,1995-05-31,EC,95098.0,41.75
24731,62834,1995-06-30,EC,95495.0,42.875
24732,62834,1995-07-31,EC,143243.0,30.375
24733,62834,1995-08-31,EC,143243.0,28.375
24734,62834,1995-09-29,EC,144131.0,25.375
24735,62834,1995-10-31,EC,144131.0,24.875
24736,62834,1995-11-30,EC,144051.0,23.375
24737,62834,1995-12-29,EC,144051.0,21.75
24738,62834,1996-01-31,EC,144051.0,23.125
24739,62834,1996-02-29,EC,144051.0,20.375
24740,62834,1996-03-29,EC,143700.0,23.375
24741,62834,1996-04-30,EC,143716.0,25.125
24742,62834,1996-05-31,EC,143716.0,24.5
24743,62834,1996-06-28,EC,143716.0,23.0
24744,62834,1996-07-31,EC,143718.0,20.5
24745,62834,1996-08-30,EC,143873.0,20.375
24746,62834,1996-09-30,EC,143873.0,23.0
24747,62834,1996-10-31,EC,143873.0,18.25
24748,62834,1996-11-29,EC,143873.0,19.5
24749,62834,1996-12-31,EC,143851.0,19.125
24750,62834,1997-01-31,EC,143851.0,19.875
24751,62834,1997-02-28,EC,143851.0,22.125
24752,62834,1997-03-31,EC,143851.0,21.0
24753,62834,1997-04-30,EC,147295.0,21.0
24754,62834,1997-05-30,EC,147295.0,21.625
24755,62834,1997-06-30,EC,144216.0,20.9375
24756,62834,1997-07-31,EC,144216.0,21.5
24757,62834,1997-08-29,EC,144309.0,20.875
24758,62834,1997-09-30,EC,144309.0,21.5625
24759,62834,1997-10-31,EC,144309.0,17.375
24760,62834,1997-11-28,EC,144309.0,17.8125
24761,62834,1997-12-31,EC,144466.0,17.375
24762,62834,1998-01-30,EC,144466.0,16.5625
24763,62834,1998-02-27,EC,144466.0,18.125
24764,62834,1998-03-31,EC,144466.0,19.0
24765,62834,1998-04-30,EC,144605.0,21.125
24766,62834,1998-05-29,EC,144549.0,20.8125
24767,62834,1998-06-30,EC,144549.0,20.25
24768,62834,1998-07-31,EC,144549.0,20.875
24769,62834,1998-08-31,EC,144508.0,18.375
24770,62834,1998-09-30,EC,144508.0,17.6875
24771,62834,1998-10-30,EC,144508.0,21.0
24772,62834,1998-11-30,EC,143249.0,19.3125
24773,62834,1998-12-31,EC,143249.0,19.5
24774,62834,1999-01-29,EC,143249.0,19.5625
24775,62834,1999-02-26,EC,143249.0,17.8125
24776,62834,1999-03-31,EC,143603.0,16.9375
24777,62834,1999-04-30,EC,143603.0,19.1875
24778,62834,1999-05-28,EC,143644.0,20.25
24779,62834,1999-06-30,EC,143644.0,22.625
24780,62834,1999-07-30,EC,143644.0,22.3125
24781,62834,1999-08-31,EC,125902.0,19.9375
24782,62834,1999-09-30,EC,125902.0,18.25
24783,62834,1999-10-29,EC,125902.0,17.625
24784,62834,1999-11-30,EC,125902.0,16.8125
24785,62834,1999-12-31,EC,125839.0,18.875
24786,62834,2000-01-31,EC,125839.0,15.9375
24787,62834,2000-02-29,EC,125839.0,13.625
24788,62834,2000-03-31,EC,125591.0,15.125
24789,62834,2000-04-28,EC,125591.0,17.5625
24790,62834,2000-05-31,EC,127616.0,17.5625
24791,62834,2000-06-30,EC,127616.0,17.0625
24792,62834,2000-07-31,EC,127616.0,18.0625
24793,62834,2000-08-31,EC,127699.0,18.75
24794,62834,2000-09-29,EC,127699.0,16.25
24795,62834,2000-10-31,EC,127699.0,20.875
24796,62834,2000-11-30,EC,127780.0,19.6875
24797,62834,2000-12-29,EC,127780.0,20.375
24798,62834,2001-01-31,EC,127780.0,22.55
24799,62834,2001-02-28,EC,127780.0,23.93
24800,62834,2001-03-30,EC,127780.0,25.86
24801,62834,2001-04-30,EC,129969.0,25.71
24802,62834,2001-05-31,EC,130759.0,27.76
24803,62834,2001-06-29,EC,130759.0,25.79
24804,62834,2001-07-31,EC,130759.0,26.05
24805,62834,2001-08-31,EC,131224.0,26.13
24806,62834,2001-09-28,EC,131224.0,23.1
24807,62834,2001-10-31,EC,131224.0,26.18
24808,62834,2001-11-30,EC,129796.0,27.95
24809,62834,2001-12-31,EC,129796.0,27.68
24810,62834,2002-01-31,EC,129796.0,27.86
24811,62834,2002-02-28,EC,129796.0,28.77
24812,62834,2002-03-28,EC,129915.0,31.03
24813,62834,2002-04-30,EC,129915.0,30.42
24814,62834,2002-05-31,EC,129577.0,31.12
24815,62834,2002-06-28,EC,129577.0,28.32
24816,62834,2002-07-31,EC,129577.0,25.0
24817,62834,2002-08-30,EC,128627.0,26.16
24818,62834,2002-09-30,EC,128627.0,23.83
24819,62834,2002-10-31,EC,128627.0,22.15
24820,62834,2002-11-29,EC,127786.0,24.24
24821,62834,2002-12-31,EC,127786.0,22.35
24822,62834,2003-01-31,EC,127786.0,20.71
24823,62834,2003-02-28,EC,127786.0,20.75
24824,62834,2003-03-31,EC,127345.0,21.42
24825,62834,2003-04-30,EC,127345.0,24.55
24826,62834,2003-05-30,EC,125932.0,25.15
24827,62834,2003-06-30,EC,125932.0,24.77
24828,62834,2003-07-31,EC,125932.0,26.28
24829,62834,2003-08-29,EC,125932.0,28.07
24830,62834,2003-09-30,EC,125932.0,27.67
24831,62834,2003-10-31,EC,125581.0,28.58
24832,62834,2003-11-28,EC,125457.0,29.82
24833,62834,2003-12-31,EC,125457.0,29.95
24834,62834,2004-01-30,EC,125457.0,28.37
24835,62834,2004-02-27,EC,125457.0,29.02
24836,62834,2004-03-31,EC,124547.0,29.89
24837,62834,2004-04-30,EC,124272.0,29.04
24838,62834,2004-05-28,EC,124268.0,30.27
24839,62834,2004-06-30,EC,124268.0,32.31
24840,62834,2004-07-30,EC,124268.0,29.4
24841,62834,2004-08-31,EC,124379.0,28.27
24842,62834,2004-09-30,EC,124379.0,28.35
24843,62834,2004-10-29,EC,122470.0,28.3
24844,62834,2004-11-30,EC,122302.0,29.89
24845,62834,2004-12-31,EC,122302.0,30.67
24846,62834,2005-01-31,EC,122302.0,30.05
24847,62834,2005-02-28,EC,122302.0,30.25
24848,62834,2005-03-31,EC,122184.0,30.03
24849,62834,2005-04-29,EC,121964.0,30.63
24850,62834,2005-05-31,EC,120624.0,29.4
24851,62834,2005-06-30,EC,120624.0,28.55
24852,62834,2005-07-29,EC,120112.0,28.69
24853,62834,2005-08-31,EC,120130.0,28.45
24854,62834,2005-09-30,EC,120130.0,27.91
24855,62834,2005-10-31,EC,119884.0,27.2
24856,62834,2005-11-30,EC,119907.0,29.5
24857,62834,2005-12-30,EC,119907.0,30.15
24858,62834,2006-01-31,EC,119907.0,40.3
24859,62834,2006-02-28,EC,122381.0,39.75
24860,62834,2006-03-31,EC,123759.0,39.61
24861,62834,2006-04-28,EC,123963.0,38.41
24862,62834,2006-05-31,EC,124080.0,38.93
24863,62834,2006-06-30,EC,,38.98
24864,62834,1988-01-29,EC,44983.0,20.375
24865,62834,1988-02-29,EC,44983.0,20.125
24866,62834,1988-03-31,EC,44983.0,19.5
24867,62834,1988-04-29,EC,44983.0,20.125
24868,62834,1988-05-31,EC,44983.0,19.0
24869,62834,1988-06-30,EC,44622.0,19.875
24870,62834,1988-07-29,EC,44622.0,18.375
24871,62834,1988-08-31,EC,44622.0,17.125
24872,62834,1988-09-30,EC,44945.0,19.375
24873,62834,1988-10-31,EC,44945.0,19.25
24874,62834,1988-11-30,EC,44945.0,18.25
24875,62834,1988-12-30,EC,44755.0,17.25
24876,62834,1989-01-31,EC,44755.0,18.25
24877,62834,1989-02-28,EC,44755.0,21.25
24878,62834,1989-03-31,EC,44755.0,21.125
24879,62834,1989-04-28,EC,44755.0,21.125
24880,62834,1989-05-31,EC,44755.0,20.5
24881,62834,1989-06-30,EC,44718.0,20.875
24882,62834,1989-07-31,EC,44718.0,21.125
24883,62834,1989-08-31,EC,44718.0,22.25
24884,62834,1989-09-29,EC,44718.0,23.5
24885,62834,1989-10-31,EC,44718.0,20.875
24886,62834,1989-11-30,EC,44718.0,21.125
24887,62834,1989-12-29,EC,44718.0,19.25
24888,62834,1990-01-31,EC,44718.0,21.0
24889,62834,1990-02-28,EC,44718.0,18.75
24890,62834,1990-03-30,EC,44718.0,18.0
24891,62834,1990-04-30,EC,44718.0,18.0
24892,62834,1990-05-31,EC,44718.0,20.625
24893,62834,1990-06-29,EC,44780.0,22.375
24894,62834,1990-07-31,EC,44780.0,21.875
24895,62834,1990-08-31,EC,44780.0,19.0
24896,62834,1990-09-28,EC,44780.0,20.625
24897,62834,1990-10-31,EC,44780.0,18.375
24898,62834,1990-11-30,EC,44780.0,18.125
24899,62834,1990-12-31,EC,44639.0,18.875
24900,62834,1991-01-31,EC,44639.0,19.375
24901,62834,1991-02-28,EC,44639.0,23.875
24902,62834,1991-03-28,EC,44639.0,25.0
24903,62834,1991-04-30,EC,44639.0,26.625
24904,62834,1991-05-31,EC,44639.0,28.25
24905,62834,1991-06-28,EC,45062.0,29.625
24906,62834,1991-07-31,EC,45062.0,30.75
24907,62834,1991-08-30,EC,45062.0,32.875
24908,62834,1991-09-30,EC,44897.0,33.5
24909,62834,1991-10-31,EC,44897.0,31.5
24910,62834,1991-11-29,EC,44897.0,29.5
24911,62834,1991-12-31,EC,44969.0,32.5
24912,62834,1992-01-31,EC,44969.0,33.0
24913,62834,1992-02-28,EC,44969.0,36.625
24914,62834,1992-03-31,EC,44969.0,36.875
24915,62834,1992-04-30,EC,44969.0,37.375
24916,62834,1992-05-29,EC,44969.0,36.75
24917,62834,1992-06-30,EC,44835.0,40.5
24918,62834,1992-07-31,EC,44835.0,43.125
24919,62834,1992-08-31,EC,44835.0,42.625
24920,62834,1992-09-30,EC,67546.0,30.75
24921,62834,1992-10-30,EC,67546.0,32.375
24922,62834,1992-11-30,EC,67546.0,35.125
24923,62834,1992-12-31,EC,67102.0,34.375
24924,62834,1993-01-29,EC,67102.0,38.25
24925,62834,1993-02-26,EC,67102.0,43.5
24926,62834,1993-03-31,EC,65720.0,42.875
24927,62834,1993-04-30,EC,65720.0,33.75
24928,62834,1993-05-28,EC,65720.0,36.0
24929,62834,1993-06-30,EC,65685.0,37.5
24930,62834,1993-07-30,EC,65685.0,39.25
24931,62834,1993-08-31,EC,65685.0,41.0
24932,62834,1993-09-30,EC,95941.0,26.375
24933,62834,1993-10-29,EC,95941.0,27.5
24934,62834,1993-11-30,EC,95941.0,24.0
24935,62834,1993-12-31,EC,96078.0,24.375
24936,62834,1994-01-31,EC,96078.0,26.25
24937,62834,1994-02-28,EC,96078.0,27.5
24938,62834,1994-03-31,EC,96078.0,27.75
24939,62834,1994-04-29,EC,95946.0,26.0
24940,62834,1994-05-31,EC,95946.0,26.875
24941,62834,1994-06-30,EC,95946.0,25.25
24942,62834,1994-07-29,EC,96608.0,24.5
24943,62834,1994-08-31,EC,96608.0,26.875
24944,62834,1994-09-30,EC,95842.0,26.875
24945,62834,1994-10-31,EC,95842.0,23.5
24946,62834,1994-11-30,EC,95232.0,22.0
24947,62834,1994-12-30,EC,95232.0,22.125
24948,62834,1995-01-31,EC,95232.0,24.875
24949,62834,1995-02-28,EC,95232.0,26.375
24950,62834,1995-03-31,EC,95232.0,29.625
24951,62834,1995-04-28,EC,95098.0,38.375
24952,62834,1995-05-31,EC,95098.0,41.75
24953,62834,1995-06-30,EC,95495.0,42.875
24954,62834,1995-07-31,EC,143243.0,30.375
24955,62834,1995-08-31,EC,143243.0,28.375
24956,62834,1995-09-29,EC,144131.0,25.375
24957,62834,1995-10-31,EC,144131.0,24.875
24958,62834,1995-11-30,EC,144051.0,23.375
24959,62834,1995-12-29,EC,144051.0,21.75
24960,62834,1996-01-31,EC,144051.0,23.125
24961,62834,1996-02-29,EC,144051.0,20.375
24962,62834,1996-03-29,EC,143700.0,23.375
24963,62834,1996-04-30,EC,143716.0,25.125
24964,62834,1996-05-31,EC,143716.0,24.5
24965,62834,1996-06-28,EC,143716.0,23.0
24966,62834,1996-07-31,EC,143718.0,20.5
24967,62834,1996-08-30,EC,143873.0,20.375
24968,62834,1996-09-30,EC,143873.0,23.0
24969,62834,1996-10-31,EC,143873.0,18.25
24970,62834,1996-11-29,EC,143873.0,19.5
24971,62834,1996-12-31,EC,143851.0,19.125
24972,62834,1997-01-31,EC,143851.0,19.875
24973,62834,1997-02-28,EC,143851.0,22.125
24974,62834,1997-03-31,EC,143851.0,21.0
24975,62834,1997-04-30,EC,147295.0,21.0
24976,62834,1997-05-30,EC,147295.0,21.625
24977,62834,1997-06-30,EC,144216.0,20.9375
24978,62834,1997-07-31,EC,144216.0,21.5
24979,62834,1997-08-29,EC,144309.0,20.875
24980,62834,1997-09-30,EC,144309.0,21.5625
24981,62834,1997-10-31,EC,144309.0,17.375
24982,62834,1997-11-28,EC,144309.0,17.8125
24983,62834,1997-12-31,EC,144466.0,17.375
24984,62834,1998-01-30,EC,144466.0,16.5625
24985,62834,1998-02-27,EC,144466.0,18.125
24986,62834,1998-03-31,EC,144466.0,19.0
24987,62834,1998-04-30,EC,144605.0,21.125
24988,62834,1998-05-29,EC,144549.0,20.8125
24989,62834,1998-06-30,EC,144549.0,20.25
24990,62834,1998-07-31,EC,144549.0,20.875
24991,62834,1998-08-31,EC,144508.0,18.375
24992,62834,1998-09-30,EC,144508.0,17.6875
24993,62834,1998-10-30,EC,144508.0,21.0
24994,62834,1998-11-30,EC,143249.0,19.3125
24995,62834,1998-12-31,EC,143249.0,19.5
24996,62834,1999-01-29,EC,143249.0,19.5625
24997,62834,1999-02-26,EC,143249.0,17.8125
24998,62834,1999-03-31,EC,143603.0,16.9375
24999,62834,1999-04-30,EC,143603.0,19.1875
25000,62834,1999-05-28,EC,143644.0,20.25
25001,62834,1999-06-30,EC,143644.0,22.625
25002,62834,1999-07-30,EC,143644.0,22.3125
25003,62834,1999-08-31,EC,125902.0,19.9375
25004,62834,1999-09-30,EC,125902.0,18.25
25005,62834,1999-10-29,EC,125902.0,17.625
25006,62834,1999-11-30,EC,125902.0,16.8125
25007,62834,1999-12-31,EC,125839.0,18.875
25008,62834,2000-01-31,EC,125839.0,15.9375
25009,62834,2000-02-29,EC,125839.0,13.625
25010,62834,2000-03-31,EC,125591.0,15.125
